time,r,dr/dt,theta,dtheta/dt
1620184.9526201622,147232777059.25555,162.33390632724166,0.3334179574912485,2.0554311723006487e-07
1627385.7746318073,147233948494.10767,163.02743792784864,0.3348980251295445,2.0553984652489215e-07
1634586.5966434523,147235124921.6305,163.72060134901312,0.3363780691661262,2.0553656195850245e-07
1641787.4186550975,147236306339.16614,164.41339504201372,0.33785808950116397,2.0553326353931776e-07
1648988.2406667427,147237492744.04562,165.10581745928124,0.33933808603489435,2.0552995127579392e-07
1656189.0626783879,147238684133.58908,165.79786705439872,0.34081805866762055,2.0552662517642063e-07
1663389.884690033,147239880505.10565,166.48954228210152,0.34229800729971255,2.0552328524972152e-07
1670590.7067016782,147241081855.8935,167.18084159827728,0.34377793183160665,2.05519931504254e-07
1677791.5287133234,147242288183.23975,167.87176345996585,0.3452578321638059,2.0551656394860949e-07
1684992.3507249686,147243499484.42062,168.5623063253594,0.3467377081968798,2.0551318259141317e-07
1692193.1727366138,147244715756.70135,169.25246865380234,0.34821755983146463,2.0550978744132414e-07
1699393.994748259,147245936997.33618,169.94224890579133,0.34969738696826297,2.055063785070354e-07
1706594.8167599041,147247163203.5684,170.63164554297535,0.35117718950804416,2.0550295579727384e-07
1713795.6387715493,147248394372.63025,171.32065702815558,0.3526569673516441,2.0549951932080013e-07
1720996.4607831943,147249630501.74313,172.00928182528554,0.3541367203999652,2.0549606908640894e-07
1728197.2827948395,147250871588.11734,172.69751839947097,0.3556164485539765,2.0549260510292874e-07
1735398.1048064847,147252117628.95227,173.3853652169699,0.35709615171471365,2.054891273792219e-07
1742598.9268181298,147253368621.43628,174.0728207451926,0.35857582978327873,2.0548563592418464e-07
1749799.748829775,147254624562.7468,174.75988345270162,0.3600554826608406,2.0548213074674714e-07
1757000.5708414202,147255885450.0503,175.44655180921183,0.36153511024863444,2.0547861185587338e-07
1764201.3928530654,147257151280.50223,176.13282428559023,0.3630147124479623,2.0547507926056123e-07
1771402.2148647106,147258422051.24707,176.81869935385623,0.3644942891601926,2.0547153296984245e-07
1778603.0368763558,147259697759.41833,177.50417548718147,0.3659738402867604,2.0546797299278268e-07
1785803.858888001,147260978402.13858,178.1892511598898,0.3674533657291673,2.0546439933848144e-07
1793004.6808996461,147262263976.51938,178.8739248474574,0.36893286538898157,2.054608120160721e-07
1800205.5029112913,147263554479.66125,179.5581950265127,0.3704123391678379,2.0545721103472195e-07
1807406.3249229363,147264849908.6539,180.24206017483633,0.3718917869674377,2.0545359640363214e-07
1814607.1469345815,147266150260.5759,180.92551877136134,0.373371208689549,2.0544996813203769e-07
1821807.9689462266,147267455532.4949,181.6085692961729,0.37485060423600614,2.0544632622920748e-07
1829008.7909578718,147268765721.46765,182.2912102305085,0.3763299735087103,2.0544267070444428e-07
1836209.612969517,147270080824.5398,182.97344005675797,0.37780931640962917,2.054390015670848e-07
1843410.4349811622,147271400838.7461,183.65525725846325,0.3792886328407969,2.0543531882649955e-07
1850611.2569928074,147272725761.11032,184.33666032031866,0.38076792270431437,2.054316224920929e-07
1857812.0790044526,147274055588.6452,185.0176477281708,0.38224718590234896,2.0542791257330322e-07
1865012.9010160977,147275390318.3526,185.69821796901846,0.38372642233713466,2.054241890796026e-07
1872213.723027743,147276729947.22333,186.3783695310127,0.385205631910972,2.0542045202049713e-07
1879414.5450393881,147278074472.2372,187.058100903457,0.38668481452622805,2.054167014055267e-07
1886615.367051033,147279423890.36316,187.73741057680687,0.3881639700853365,2.0541293724426516e-07
1893816.1890626783,147280778198.55905,188.4162970426703,0.38964309849079765,2.0540915954632014e-07
1901017.0110743234,147282137393.77182,189.0947587938074,0.3911221996451784,2.054053683213332e-07
1908217.8330859686,147283501472.9374,189.77279432413064,0.3926012734511121,2.054015635789798e-07
1915418.6550976138,147284870432.9808,190.45040212870467,0.3940803198112988,2.0539774532896923e-07
1922619.477109259,147286244270.816,191.1275807037465,0.39555933862850506,2.053939135810447e-07
1929820.2991209042,147287622983.34604,191.80432854662538,0.397038329805564,2.0539006834498323e-07
1937021.1211325494,147289006567.46292,192.48064415586276,0.3985172932453754,2.053862096305958e-07
1944221.9431441945,147290395020.04776,193.15652603113244,0.39999622885090547,2.0538233744772723e-07
1951422.7651558397,147291788337.9706,193.83197267326045,0.4014751365251872,2.053784518062562e-07
1958623.587167485,147293186518.09064,194.5069825842251,0.40295401617131993,2.053745527160953e-07
1965824.40917913,147294589557.25595,195.18155426715697,0.4044328676924698,2.0537064018719098e-07
1973025.231190775,147295997452.31052,195.8556862289899,0.40591169099202773,2.0536671422949562e-07
1980226.0532024202,147297410200.10547,196.5293769847968,0.4073904859738645,2.0536277485291973e-07
1987426.8752140654,147298827797.4567,197.2026250411528,0.40886925254133305,2.0535882206750733e-07
1994627.6972257106,147300250241.167,197.8754289049919,0.4103479905978053,2.053548558833447e-07
2001828.5192373558,147301677528.02872,198.54778708463462,0.4118267000467335,2.0535087631054975e-07
2009029.341249001,147303109654.82382,199.21969808978812,0.4133053807916506,2.0534688335927187e-07
2016230.1632606462,147304546618.32382,199.89116043154598,0.4147840327361697,2.053428770396921e-07
2023430.9852722913,147305988415.28973,200.56217262238837,0.41626265578398464,2.0533885736202296e-07
2030631.8072839365,147307435042.47223,201.23273317618208,0.4177412498388696,2.0533482433650864e-07
2037832.6292955817,147308886496.6115,201.9028406081803,0.41921981480467935,2.0533077797342478e-07
2045033.451307227,147310342774.43732,202.57249343502286,0.420698350585349,2.053267182830787e-07
2052234.273318872,147311803872.66895,203.2416901747361,0.4221768570848941,2.053226452758092e-07
2059435.095330517,147313269788.01532,203.9104293467329,0.4236553342074108,2.053185589619867e-07
2066635.9173421622,147314740517.17487,204.57870947181277,0.42513378185707573,2.0531445935201313e-07
2073836.7393538074,147316216056.8356,205.2465290721616,0.42661219993814586,2.0531034645632207e-07
2081037.5613654526,147317696403.67508,205.91388667135195,0.4280905883549587,2.053062202853786e-07
2088238.3833770978,147319181554.36047,206.58078079434287,0.42956894701193227,2.0530208084967942e-07
2095439.205388743,147320671505.5485,207.24720996747996,0.43104727581356495,2.052979281597527e-07
2102640.027400388,147322166253.88535,207.91317271849533,0.4325255746644357,2.052937622261583e-07
2109840.8494120333,147323665796.00693,208.57866757650777,0.43400384346920395,2.0528958305948755e-07
2117041.6714236783,147325170128.5386,209.24369307202238,0.4354820821326094,2.052853906703634e-07
2124242.4934353237,147326679248.09537,209.90824773693106,0.43696029055947266,2.0528118506944038e-07
2131443.3154469687,147328193151.28168,210.57233010451202,0.4384384686546942,2.052769662674045e-07
2138644.137458614,147329711834.69165,211.2359387094302,0.43991661632325557,2.0527273427497342e-07
2145844.959470259,147331235294.90897,211.89907208773695,0.4413947334702183,2.0526848910289635e-07
2153045.7814819044,147332763528.5068,212.56172877687024,0.44287282000072475,2.0526423076195404e-07
2160246.6034935494,147334296532.04794,213.22390731565451,0.4443508758199975,2.0525995926295885e-07
2167447.425505195,147335834302.08475,213.8856062443009,0.44582890083333976,2.0525567461675466e-07
2174648.2475168398,147337376835.1591,214.54682410440685,0.44730689494613507,2.0525137683421697e-07
2181849.0695284847,147338924127.80246,215.2075594389565,0.4487848580638476,2.0524706592625277e-07
2189049.89154013,147340476176.5359,215.86781079232063,0.4502627900920219,2.052427419038007e-07
2196250.713551775,147342032977.87,216.52757671025626,0.451740690936283,2.052384047778309e-07
2203451.5355634205,147343594528.3049,217.1868557399073,0.4532185605023364,2.0523405455934512e-07
