time_span,x,y,z,vx,vy,vz
2460520.500000000, -1.145664536114171E+07, -6.843814824922511E+07, -4.539927671432596E+06,  3.737960657846140E+01, -6.865594743898179E+00, -3.871210903101899E+00
2460521.500000000, -8.193597167387035E+06, -6.893951585338788E+07, -4.870132249398787E+06,  3.814293419487010E+01, -4.718058020630259E+00, -3.770792983146699E+00
2460522.500000000, -4.867871376821983E+06, -6.924951834837961E+07, -5.191187346152596E+06,  3.882545743879987E+01, -2.434987740726310E+00, -3.658799157355499E+00
2460523.500000000, -1.487774607200003E+06, -6.935632902553189E+07, -5.501933083127763E+06,  3.939628366890429E+01, -1.492191291171285E-02, -3.531545979752810E+00
2460524.500000000,  1.935686869863507E+06, -6.924831777190682E+07, -5.800898230088931E+06,  3.982411612536225E+01,  2.536116233450040E+00, -3.385547730443992E+00
2460525.500000000,  5.388850263902011E+06, -6.891469400328475E+07, -6.086326902474362E+06,  4.007905258007997E+01,  5.204780635031167E+00, -3.217735642168057E+00
2460526.500000000,  8.855591137008769E+06, -6.834611652767722E+07, -6.356223156800237E+06,  4.013428112453526E+01,  7.971001006200758E+00, -3.025650908427071E+00
2460527.500000000,  1.231765658581768E+07, -6.753523419557138E+07, -6.608410708568841E+06,  3.996756965669351E+01,  1.080897757038967E+01, -2.807599995580384E+00
2460528.500000000,  1.575511488007907E+07, -6.647712573577587E+07, -6.840604101858176E+06,  3.956245841506382E+01,  1.368850739193504E+01, -2.562763120115338E+00
2460529.500000000,  1.914689262846200E+07, -6.516961366980965E+07, -7.050486992190655E+06,  3.890908327755000E+01,  1.657655726270083E+01, -2.291249657266048E+00
2460530.500000000,  2.247136525650100E+07, -6.361343525125511E+07, -7.235792805921029E+06,  3.800458039222509E+01,  1.943898271173740E+01, -1.994097542566292E+00
2460531.500000000,  2.570696341497140E+07, -6.181226250209980E+07, -7.394382935497031E+06,  3.685304866334346E+01,  2.224228340235604E+01, -1.673217214405987E+00
2460532.500000000,  2.883275709150009E+07, -5.977257306271824E+07, -7.524317827965040E+06,  3.546507411974978E+01,  2.495528253328801E+01, -1.331284112241524E+00
2460533.500000000,  3.182898073664770E+07, -5.750338315028585E+07, -7.623916813177880E+06,  3.385684759491679E+01,  2.755062204188381E+01, -9.715869820165892E-01
2460534.500000000,  3.467746655799969E+07, -5.501586284936199E+07, -7.691803269864254E+06,  3.204893280916186E+01,  3.000597618052831E+01, -5.978420516717247E-01
2460535.500000000,  3.736195906439442E+07, -5.232286169309080E+07, -7.726932697685901E+06,  3.006476433650075E+01,  3.230490277262380E+01, -2.139853550412063E-01
2460536.500000000,  3.986829161578084E+07, -4.943837855890015E+07, -7.728602394050285E+06,  2.792897273536438E+01,  3.443727317030978E+01,  1.760430326923075E-01
2460537.500000000,  4.218441470795842E+07, -4.637701392141446E+07, -7.696442658366257E+06,  2.566564628048342E+01,  3.639924736367838E+01,  5.685084217323890E-01
2460538.500000000,  4.430027547552103E+07, -4.315344421940289E+07, -7.630390690415399E+06,  2.329664455212403E+01,  3.819278835628626E+01,  9.600703719543393E-01
2460539.500000000,  4.620755786635878E+07, -3.978195737762704E+07, -7.530649538798803E+06,  2.084007829847922E+01,  3.982473823979647E+01,  1.347937829305632E+00
2460540.500000000,  4.789930255202344E+07, -3.627608539115606E+07, -7.397635517977927E+06,  1.830906255974050E+01,  4.130550577925696E+01,  1.729979230133143E+00
2460541.500000000,  4.936943433780885E+07, -3.264836447596732E+07, -7.231918382951871E+06,  1.571083647614599E+01,  4.264744026195141E+01,  2.104778833522127E+00
2460542.500000000,  5.061223212560655E+07, -2.891024588424347E+07, -7.034159173952766E+06,  1.304632427627159E+01,  4.386298755784973E+01,  2.471633674388146E+00
2460543.500000000,  5.162178194174688E+07, -2.507217144656604E+07, -6.805050977360737E+06,  1.031018869513295E+01,  4.496274074695663E+01,  2.830489071123912E+00
2460544.500000000,  5.239145684902284E+07, -2.114381768339141E+07, -6.545267865493391E+06,  7.491401709078611E+00,  4.595350856799257E+01,  3.181814397559236E+00
2460545.500000000,  5.291346850218730E+07, -1.713450141947982E+07, -6.255426964308395E+06,  4.574329256028484E+00,  4.683652995561927E+01,  3.526424664866468E+00
2460546.500000000,  5.317853357166991E+07, -1.305372875052918E+07, -5.936067956451948E+06,  1.540297733485889E+00,  4.760596200212085E+01,  3.865257189131146E+00
2460547.500000000,  5.317569424024287E+07, -8.911858457798639E+06, -5.587653373206755E+06, -1.630418439310679E+00,  4.824776199690831E+01,  4.199116095506977E+00
2460548.500000000,  5.289232553942684E+07, -4.720841027440500E+06, -5.210591790539594E+06, -4.956276265735358E+00,  4.873907208401737E+01,  4.528400499165294E+00
2460549.500000000,  5.231435355975112E+07, -4.949857627240105E+05, -4.805284560172377E+06, -8.451924390780768E+00,  4.904819781282312E+01,  4.852834786871728E+00
2460550.500000000,  5.142669769943476E+07,  3.748298479648020E+06, -4.372195025390824E+06, -1.212558158462748E+01,  4.913524947906436E+01,  5.171221375273266E+00
2460551.500000000,  5.021393729334242E+07,  7.987848188578313E+06, -3.911937354231816E+06, -1.597649239914161E+01,  4.895348727873291E+01,  5.481237483618461E+00
2460552.500000000,  4.866118841300494E+07,  1.219823710682113E+07, -3.425380247255444E+06, -1.999263732370610E+01,  4.845137703180621E+01,  5.779297602668937E+00
2460553.500000000,  4.675516066763556E+07,  1.634947535434613E+07, -2.913758944498914E+06, -2.414888862050918E+01,  4.757532128893766E+01,  6.060502142833428E+00
2460554.500000000,  4.448534697628497E+07,  2.040697080329464E+07, -2.378787300352541E+06, -2.840580933702578E+01,  4.627297979511731E+01,  6.318689772598962E+00
2460555.500000000,  4.184528236570716E+07,  2.433179778014438E+07, -1.822760390314894E+06, -3.270928702155646E+01,  4.449703332098730E+01,  6.546605721672996E+00
2460556.500000000,  3.883379220589831E+07,  2.808130269914600E+07, -1.248637375119308E+06, -3.699116900844531E+01,  4.220917790633885E+01,  6.736190395514763E+00
2460557.500000000,  3.545613784394997E+07,  3.161005487045646E+07, -6.600944170905072E+05, -4.117101581663106E+01,  3.938406860320861E+01,  6.878981892339340E+00
2460558.500000000,  3.172496080493807E+07,  3.487112382863532E+07, -6.153855097911134E+04, -4.515900795787407E+01,  3.601287385074829E+01,  6.966612881793505E+00
2460559.500000000,  2.766092832479160E+07,  3.781763360521957E+07,  5.419242878968716E+05, -4.885992912653913E+01,  3.210606931393179E+01,  6.991368119056187E+00
2460560.500000000,  2.329299535420198E+07,  4.040451240257502E+07,  1.144570383172600E+06, -5.217801387827587E+01,  2.769511099192460E+01,  6.946755927774504E+00
2460561.500000000,  1.865822251769177E+07,  4.259032751660463E+07,  1.740187360474149E+06, -5.502230974901734E+01,  2.283269585252819E+01,  6.828038305686949E+00
2460562.500000000,  1.380112493694999E+07,  4.433907533348338E+07,  2.322245265523318E+06, -5.731209065562748E+01,  1.759144798957394E+01,  6.632662896422588E+00
2460563.500000000,  8.772569816365644E+06,  4.562178967987849E+07,  2.884098912588222E+06, -5.898180130644266E+01,  1.206104694980470E+01,  6.360547856842726E+00
2460564.500000000,  3.628285301259194E+06,  4.641784179500905E+07,  3.419207254711440E+06, -5.998503453347468E+01,  6.344012801047007E+00,  6.014187442850252E+00
2460565.500000000, -1.572917885677830E+06,  4.671583166061862E+07,  3.921353712927142E+06, -6.029715032508931E+01,  5.505388901338109E-01,  5.598569182059162E+00
2460566.500000000, -6.771083867236394E+06,  4.651400973231810E+07,  4.384851680525472E+06, -5.991631927007982E+01, -5.207121703140164E+00,  5.120918004371832E+00
2460567.500000000, -1.190706991541226E+07,  4.582021373628156E+07,  4.804721681444723E+06, -5.886297715780183E+01, -1.082018128026904E+01,  4.590303279210198E+00
2460568.500000000, -1.692439475913430E+07,  4.465134942562065E+07,  5.176830374906579E+06, -5.717786705159686E+01, -1.618827852413570E+01,  4.017157184157586E+00
2460569.500000000, -2.177086767296616E+07,  4.303248024110460E+07,  5.497985969440158E+06, -5.491898286094430E+01, -2.122352484263382E+01,  3.412755551677697E+00
2460570.500000000, -2.639991966639165E+07,  4.099561446843442E+07,  5.765988826470427E+06, -5.215779511100112E+01, -2.585344104561277E+01,  2.788706447646815E+00
2460571.500000000, -3.077159133237407E+07,  3.857828872356214E+07,  5.979639478048695E+06, -4.897513729053464E+01, -3.002273867387968E+01,  2.156480362972330E+00
2460572.500000000, -3.485316259032124E+07,  3.582204520924313E+07,  6.138708645119313E+06, -4.545707806946396E+01, -3.369401691970150E+01,  1.527002821041762E+00
2460573.500000000, -3.861943435449445E+07,  3.277089060068913E+07,  6.243875118609192E+06, -4.169102587771764E+01, -3.684751856604362E+01,  9.103185710086663E-01
2460574.500000000, -4.205268988538626E+07,  2.946981043094815E+07,  6.296637769806536E+06, -3.776223079027395E+01, -3.948011907598232E+01,  3.153281715435661E-01
2460575.500000000, -4.514237473129068E+07,  2.596339763461616E+07,  6.299207798584005E+06, -3.375077978591938E+01, -4.160372282491988E+01, -2.504069073394817E-01
2460576.500000000, -4.788454017959929E+07,  2.229463954916602E+07,  6.254386906006417E+06, -2.972913182620851E+01, -4.324322308654410E+01, -7.807961320394199E-01
2460577.500000000, -5.028109769453701E+07,  1.850389512273625E+07,  6.165436611989670E+06, -2.576020831635049E+01, -4.443415956164917E+01, -1.271293789752701E+00
2460578.500000000, -5.233893235681917E+07,  1.462808343640752E+07,  6.035943549128922E+06, -2.189603771330308E+01, -4.522018678901870E+01, -1.718918786990663E+00
2460579.500000000, -5.406892280223064E+07,  1.070009553033854E+07,  5.869685280829011E+06, -1.817694438840213E+01, -4.565045227239261E+01, -2.122223104767283E+00
2460580.500000000, -5.548491404528890E+07,  6.748433383190349E+06,  5.670500982594777E+06, -1.463126603358959E+01, -4.577697483809298E+01, -2.481211143662421E+00
2460581.500000000, -5.660268794424001E+07,  2.797072265939628E+06,  5.442171124310760E+06, -1.127557724511252E+01, -4.565210981417169E+01, -2.797212521357299E+00
2460582.500000000, -5.743897374969091E+07, -1.134464694381295E+06,  5.188310026586233E+06, -8.115387573733791E+00, -4.532618547139374E+01, -3.072712006554617E+00
2460583.500000000, -5.801053792680199E+07, -5.030838087300709E+06,  4.912274775639866E+06, -5.146270013723154E+00, -4.484539220560156E+01, -3.311141974386931E+00
2460584.500000000, -5.833338802337102E+07, -8.880455089525433E+06,  4.617093430962549E+06, -2.355361455596090E+00, -4.425000014319889E+01, -3.516644757071889E+00
2460585.500000000, -5.842211965078403E+07, -1.267489493936908E+07,  4.305414736673573E+06,  2.768384527233820E-01, -4.357297097441334E+01, -3.693814231470700E+00
2460586.500000000, -5.828942867209078E+07, -1.640823341719055E+07,  3.979480665299200E+06,  2.774457552958403E+00, -4.283901543549199E+01, -3.847427651871442E+00
2460587.500000000, -5.794580262275685E+07, -2.007630640156583E+07,  3.641122117915314E+06,  5.164129190665325E+00, -4.206412927262901E+01, -3.982179875248882E+00
2460588.500000000, -5.739939653301320E+07, -2.367595448089815E+07,  3.291777030188321E+06,  7.472863543048441E+00, -4.125561861269004E+01, -4.102432578369326E+00
2460589.500000000, -5.665608909180588E+07, -2.720429051972143E+07,  2.932529053438550E+06,  9.726019401752591E+00, -4.041260174125969E+01, -4.211990744438664E+00
2460590.500000000, -5.571970597658763E+07, -3.065802989962242E+07,  2.564163961489301E+06,  1.194547928312148E+01, -3.952694989912688E+01, -4.313917585301937E+00
2460591.500000000, -5.459238868431066E+07, -3.403291890722828E+07,  2.187240044333810E+06,  1.414812052280993E+01, -3.858460649769867E+01, -4.410397212579817E+00
2460592.500000000, -5.327507983727838E+07, -3.732329059760619E+07,  1.802168048363185E+06,  1.634465923637545E+01, -3.756720371559704E+01, -4.502651883480153E+00
2460593.500000000, -5.176809015121648E+07, -4.052176972325256E+07,  1.409295758642878E+06,  1.853892350191396E+01, -3.645387919444074E+01, -4.590917676371303E+00
2460594.500000000, -5.007170840452930E+07, -4.361913940091085E+07,  1.008992125401504E+06,  2.072758800563397E+01, -3.522318465089450E+01, -4.674479183336642E+00
2460595.500000000, -4.818681408742966E+07, -4.660437258973994E+07,  6.017259313788153E+05,  2.290037610938599E+01, -3.385497346583092E+01, -4.751760447911501E+00
2460596.500000000, -4.611545305701581E+07, -4.946482172617806E+07,  1.881343776642904E+05,  2.504070843501142E+01, -3.233215610321951E+01, -4.820466138451817E+00
2460597.500000000, -4.386133945891038E+07, -5.218655057122163E+07, -2.309223862913884E+05,  2.712675125265908E+01, -3.064222053311868E+01, -4.877764036039537E+00
2460598.500000000, -4.143025223727154E+07, -5.475478402309739E+07, -6.543238840356171E+05,  2.913279479464363E+01, -2.877842924956043E+01, -4.920497515020767E+00
2460599.500000000, -3.883030145125396E+07, -5.715444482607126E+07, -1.080671121879935E+06,  3.103087252362906E+01, -2.674062416172986E+01, -4.945414956798190E+00
2460600.500000000, -3.607204794221637E+07, -5.937074117199229E+07, -1.508288448313098E+06,  3.279251854896785E+01, -2.453559443768185E+01, -4.949402074685594E+00
2460601.500000000, -3.316846915796325E+07, -6.138976644075757E+07, -1.935245101244848E+06,  3.439055267283128E+01, -2.217698887445208E+01, -4.929703002746732E+00
2460602.500000000, -3.013477358503187E+07, -6.319907192406075E+07, -2.359394884217236E+06,  3.580078144907402E+01, -1.968478196492156E+01, -4.884116726006622E+00
2460603.500000000, -2.698807568939285E+07, -6.478817534699322E+07, -2.778431313668747E+06,  3.700350923865175E+01, -1.708432986475128E+01, -4.811156962232540E+00
2460604.500000000, -2.374695195219295E+07, -6.614897222432739E+07, -3.189954644535806E+06,  3.798476522141293E+01, -1.440507729638320E+01, -4.710165855761239E+00
2460605.500000000, -2.043090598769488E+07, -6.727602330633572E+07, -3.591546467375871E+06,  3.873716996041225E+01, -1.167899755626740E+01, -4.581374676546851E+00
2460606.500000000, -1.705977639992493E+07, -6.816669920539398E+07, -3.980847119951550E+06,  3.926038734962601E+01, -8.938863934394803E+00, -4.425907961764606E+00
2460607.500000000, -1.365312463167747E+07, -6.882117227385981E+07, -4.355630997040696E+06,  3.956113326542703E+01, -6.216461032225363E+00, -4.245730996614414E+00
2460608.500000000, -1.022964136884121E+07, -6.924225538090213E+07, -4.713874983710885E+06,  3.965273944285823E+01, -3.540848059308084E+00, -4.043543995764236E+00
2460609.500000000, -6.806609007461734E+06, -6.943509683002622E+07, -5.053815670773577E+06,  3.955429836086326E+01, -9.367829838342721E-01, -3.822629607014100E+00
2460610.500000000, -3.399454336911334E+06, -6.940674968810014E+07, -5.373991710252214E+06,  3.928944059289286E+01,  1.576593394212025E+00, -3.586663216477546E+00
2460611.500000000, -2.142014574464946E+04, -6.916564171349314E+07, -5.673268590987671E+06,  3.888481860408974E+01,  3.986730186778009E+00, -3.339497816585833E+00
2460612.500000000,  3.316622750123238E+06, -6.872097839622363E+07, -5.950844203966517E+06,  3.836838898884874E+01,  6.288233561736995E+00, -3.084936766328569E+00
2460613.500000000,  6.606210085214042E+06, -6.808211597471887E+07, -6.206234757484414E+06,  3.776759755372629E+01,  8.482990477538147E+00, -2.826508532713220E+00
2460614.500000000,  9.841161686593147E+06, -6.725794341033435E+07, -6.439241821665879E+06,  3.710757771347800E+01,  1.057983806690602E+01, -2.567257408174372E+00
2460615.500000000,  1.301730790385458E+07, -6.625631205701318E+07, -6.649902456299745E+06,  3.640947202370773E+01,  1.259379521737320E+01, -2.309563257452397E+00
